Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
"Egypt, Arab Rep.",EGY,1994,"Age population, age 01, female",SP.POP.AG01.FE.IN,865383
"Egypt, Arab Rep.",EGY,1993,"Age population, age 01, female",SP.POP.AG01.FE.IN,874503.5
"Egypt, Arab Rep.",EGY,1992,"Age population, age 01, female",SP.POP.AG01.FE.IN,883353
"Egypt, Arab Rep.",EGY,1991,"Age population, age 01, female",SP.POP.AG01.FE.IN,890107.5
"Egypt, Arab Rep.",EGY,1990,"Age population, age 01, female",SP.POP.AG01.FE.IN,893359.5
"Egypt, Arab Rep.",EGY,1989,"Age population, age 01, female",SP.POP.AG01.FE.IN,887032.5
"Egypt, Arab Rep.",EGY,1988,"Age population, age 01, female",SP.POP.AG01.FE.IN,874468
"Egypt, Arab Rep.",EGY,1987,"Age population, age 01, female",SP.POP.AG01.FE.IN,862544
"Egypt, Arab Rep.",EGY,1986,"Age population, age 01, female",SP.POP.AG01.FE.IN,846356.5
"Egypt, Arab Rep.",EGY,1985,"Age population, age 01, female",SP.POP.AG01.FE.IN,827142.5
"Egypt, Arab Rep.",EGY,1984,"Age population, age 01, female",SP.POP.AG01.FE.IN,803248.5
"Egypt, Arab Rep.",EGY,1983,"Age population, age 01, female",SP.POP.AG01.FE.IN,775222
"Egypt, Arab Rep.",EGY,1982,"Age population, age 01, female",SP.POP.AG01.FE.IN,755544.5
"Egypt, Arab Rep.",EGY,1981,"Age population, age 01, female",SP.POP.AG01.FE.IN,739778.5
"Egypt, Arab Rep.",EGY,1980,"Age population, age 01, female",SP.POP.AG01.FE.IN,720885.5
"Egypt, Arab Rep.",EGY,1979,"Age population, age 01, female",SP.POP.AG01.FE.IN,700661.5
"Egypt, Arab Rep.",EGY,1978,"Age population, age 01, female",SP.POP.AG01.FE.IN,681728.5
"Egypt, Arab Rep.",EGY,1977,"Age population, age 01, female",SP.POP.AG01.FE.IN,662901
"Egypt, Arab Rep.",EGY,1976,"Age population, age 01, female",SP.POP.AG01.FE.IN,642669.5
"Egypt, Arab Rep.",EGY,1975,"Age population, age 01, female",SP.POP.AG01.FE.IN,624211
"Egypt, Arab Rep.",EGY,1974,"Age population, age 01, female",SP.POP.AG01.FE.IN,610426.5
"Egypt, Arab Rep.",EGY,1973,"Age population, age 01, female",SP.POP.AG01.FE.IN,598096
"Egypt, Arab Rep.",EGY,1972,"Age population, age 01, female",SP.POP.AG01.FE.IN,584194
"Egypt, Arab Rep.",EGY,1971,"Age population, age 01, female",SP.POP.AG01.FE.IN,571905.5
"Egypt, Arab Rep.",EGY,1970,"Age population, age 01, female",SP.POP.AG01.FE.IN,560817
"Egypt, Arab Rep.",EGY,1969,"Age population, age 01, female",SP.POP.AG01.FE.IN,549739.5
"Egypt, Arab Rep.",EGY,1968,"Age population, age 01, female",SP.POP.AG01.FE.IN,538958.5
"Egypt, Arab Rep.",EGY,1967,"Age population, age 01, female",SP.POP.AG01.FE.IN,527854
"Egypt, Arab Rep.",EGY,1966,"Age population, age 01, female",SP.POP.AG01.FE.IN,520517.5
"Egypt, Arab Rep.",EGY,1965,"Age population, age 01, female",SP.POP.AG01.FE.IN,515800
"Egypt, Arab Rep.",EGY,1964,"Age population, age 01, female",SP.POP.AG01.FE.IN,507966
"Egypt, Arab Rep.",EGY,1963,"Age population, age 01, female",SP.POP.AG01.FE.IN,499127
"Egypt, Arab Rep.",EGY,1962,"Age population, age 01, female",SP.POP.AG01.FE.IN,490824
"Egypt, Arab Rep.",EGY,1961,"Age population, age 01, female",SP.POP.AG01.FE.IN,483112
"Egypt, Arab Rep.",EGY,1960,"Age population, age 01, female",SP.POP.AG01.FE.IN,476588
"Egypt, Arab Rep.",EGY,2023,"Age population, age 01, male",SP.POP.AG01.MA.IN,1192356
"Egypt, Arab Rep.",EGY,2022,"Age population, age 01, male",SP.POP.AG01.MA.IN,1198072
"Egypt, Arab Rep.",EGY,2021,"Age population, age 01, male",SP.POP.AG01.MA.IN,1208969
"Egypt, Arab Rep.",EGY,2020,"Age population, age 01, male",SP.POP.AG01.MA.IN,1229759.5
"Egypt, Arab Rep.",EGY,2019,"Age population, age 01, male",SP.POP.AG01.MA.IN,1306180.5
"Egypt, Arab Rep.",EGY,2018,"Age population, age 01, male",SP.POP.AG01.MA.IN,1358979
"Egypt, Arab Rep.",EGY,2017,"Age population, age 01, male",SP.POP.AG01.MA.IN,1382376
"Egypt, Arab Rep.",EGY,2016,"Age population, age 01, male",SP.POP.AG01.MA.IN,1395507
"Egypt, Arab Rep.",EGY,2015,"Age population, age 01, male",SP.POP.AG01.MA.IN,1375128.5
"Egypt, Arab Rep.",EGY,2014,"Age population, age 01, male",SP.POP.AG01.MA.IN,1337899
"Egypt, Arab Rep.",EGY,2013,"Age population, age 01, male",SP.POP.AG01.MA.IN,1282165
"Egypt, Arab Rep.",EGY,2012,"Age population, age 01, male",SP.POP.AG01.MA.IN,1239662
"Egypt, Arab Rep.",EGY,2011,"Age population, age 01, male",SP.POP.AG01.MA.IN,1207289
"Egypt, Arab Rep.",EGY,2010,"Age population, age 01, male",SP.POP.AG01.MA.IN,1171154.5
"Egypt, Arab Rep.",EGY,2009,"Age population, age 01, male",SP.POP.AG01.MA.IN,1139287.5
"Egypt, Arab Rep.",EGY,2008,"Age population, age 01, male",SP.POP.AG01.MA.IN,1107060
"Egypt, Arab Rep.",EGY,2007,"Age population, age 01, male",SP.POP.AG01.MA.IN,1077824
"Egypt, Arab Rep.",EGY,2006,"Age population, age 01, male",SP.POP.AG01.MA.IN,1054616.5
"Egypt, Arab Rep.",EGY,2005,"Age population, age 01, male",SP.POP.AG01.MA.IN,1037520
"Egypt, Arab Rep.",EGY,2004,"Age population, age 01, male",SP.POP.AG01.MA.IN,1025608
"Egypt, Arab Rep.",EGY,2003,"Age population, age 01, male",SP.POP.AG01.MA.IN,1011970.5
"Egypt, Arab Rep.",EGY,2002,"Age population, age 01, male",SP.POP.AG01.MA.IN,996355
"Egypt, Arab Rep.",EGY,2001,"Age population, age 01, male",SP.POP.AG01.MA.IN,985292
"Egypt, Arab Rep.",EGY,2000,"Age population, age 01, male",SP.POP.AG01.MA.IN,977955
"Egypt, Arab Rep.",EGY,1999,"Age population, age 01, male",SP.POP.AG01.MA.IN,959904.5
"Egypt, Arab Rep.",EGY,1998,"Age population, age 01, male",SP.POP.AG01.MA.IN,935648.5
"Egypt, Arab Rep.",EGY,1997,"Age population, age 01, male",SP.POP.AG01.MA.IN,920535.5
"Egypt, Arab Rep.",EGY,1996,"Age population, age 01, male",SP.POP.AG01.MA.IN,915994
"Egypt, Arab Rep.",EGY,1995,"Age population, age 01, male",SP.POP.AG01.MA.IN,918249.5
"Egypt, Arab Rep.",EGY,1994,"Age population, age 01, male",SP.POP.AG01.MA.IN,924256.5
"Egypt, Arab Rep.",EGY,1993,"Age population, age 01, male",SP.POP.AG01.MA.IN,932322
"Egypt, Arab Rep.",EGY,1992,"Age population, age 01, male",SP.POP.AG01.MA.IN,939286
"Egypt, Arab Rep.",EGY,1991,"Age population, age 01, male",SP.POP.AG01.MA.IN,943626
"Egypt, Arab Rep.",EGY,1990,"Age population, age 01, male",SP.POP.AG01.MA.IN,944872
"Egypt, Arab Rep.",EGY,1989,"Age population, age 01, male",SP.POP.AG01.MA.IN,935597.5
"Egypt, Arab Rep.",EGY,1988,"Age population, age 01, male",SP.POP.AG01.MA.IN,919241
"Egypt, Arab Rep.",EGY,1987,"Age population, age 01, male",SP.POP.AG01.MA.IN,905934
"Egypt, Arab Rep.",EGY,1986,"Age population, age 01, male",SP.POP.AG01.MA.IN,891924
"Egypt, Arab Rep.",EGY,1985,"Age population, age 01, male",SP.POP.AG01.MA.IN,874468.5
"Egypt, Arab Rep.",EGY,1984,"Age population, age 01, male",SP.POP.AG01.MA.IN,849792.5
"Egypt, Arab Rep.",EGY,1983,"Age population, age 01, male",SP.POP.AG01.MA.IN,820597
"Egypt, Arab Rep.",EGY,1982,"Age population, age 01, male",SP.POP.AG01.MA.IN,800664
"Egypt, Arab Rep.",EGY,1981,"Age population, age 01, male",SP.POP.AG01.MA.IN,784767
"Egypt, Arab Rep.",EGY,1980,"Age population, age 01, male",SP.POP.AG01.MA.IN,765716.5
"Egypt, Arab Rep.",EGY,1979,"Age population, age 01, male",SP.POP.AG01.MA.IN,746040.5
"Egypt, Arab Rep.",EGY,1978,"Age population, age 01, male",SP.POP.AG01.MA.IN,727050
"Egypt, Arab Rep.",EGY,1977,"Age population, age 01, male",SP.POP.AG01.MA.IN,707186.5
"Egypt, Arab Rep.",EGY,1976,"Age population, age 01, male",SP.POP.AG01.MA.IN,685695
"Egypt, Arab Rep.",EGY,1975,"Age population, age 01, male",SP.POP.AG01.MA.IN,666164.5
"Egypt, Arab Rep.",EGY,1974,"Age population, age 01, male",SP.POP.AG01.MA.IN,651745
"Egypt, Arab Rep.",EGY,1973,"Age population, age 01, male",SP.POP.AG01.MA.IN,638902
"Egypt, Arab Rep.",EGY,1972,"Age population, age 01, male",SP.POP.AG01.MA.IN,624135.5
"Egypt, Arab Rep.",EGY,1971,"Age population, age 01, male",SP.POP.AG01.MA.IN,610789
"Egypt, Arab Rep.",EGY,1970,"Age population, age 01, male",SP.POP.AG01.MA.IN,598449.5
"Egypt, Arab Rep.",EGY,1969,"Age population, age 01, male",SP.POP.AG01.MA.IN,585868
"Egypt, Arab Rep.",EGY,1968,"Age population, age 01, male",SP.POP.AG01.MA.IN,573649
"Egypt, Arab Rep.",EGY,1967,"Age population, age 01, male",SP.POP.AG01.MA.IN,561251
"Egypt, Arab Rep.",EGY,1966,"Age population, age 01, male",SP.POP.AG01.MA.IN,552902.5
"Egypt, Arab Rep.",EGY,1965,"Age population, age 01, male",SP.POP.AG01.MA.IN,547243
"Egypt, Arab Rep.",EGY,1964,"Age population, age 01, male",SP.POP.AG01.MA.IN,538342.5
"Egypt, Arab Rep.",EGY,1963,"Age population, age 01, male",SP.POP.AG01.MA.IN,528507.5
"Egypt, Arab Rep.",EGY,1962,"Age population, age 01, male",SP.POP.AG01.MA.IN,519081.5
"Egypt, Arab Rep.",EGY,1961,"Age population, age 01, male",SP.POP.AG01.MA.IN,510088
"Egypt, Arab Rep.",EGY,1960,"Age population, age 01, male",SP.POP.AG01.MA.IN,502750
"Egypt, Arab Rep.",EGY,2023,"Age population, age 02, female",SP.POP.AG02.FE.IN,1139879.5
"Egypt, Arab Rep.",EGY,2022,"Age population, age 02, female",SP.POP.AG02.FE.IN,1150053
"Egypt, Arab Rep.",EGY,2021,"Age population, age 02, female",SP.POP.AG02.FE.IN,1170636
"Egypt, Arab Rep.",EGY,2020,"Age population, age 02, female",SP.POP.AG02.FE.IN,1244440
"Egypt, Arab Rep.",EGY,2019,"Age population, age 02, female",SP.POP.AG02.FE.IN,1295807.5
"Egypt, Arab Rep.",EGY,2018,"Age population, age 02, female",SP.POP.AG02.FE.IN,1318519
"Egypt, Arab Rep.",EGY,2017,"Age population, age 02, female",SP.POP.AG02.FE.IN,1330625.5
"Egypt, Arab Rep.",EGY,2016,"Age population, age 02, female",SP.POP.AG02.FE.IN,1310704.5
"Egypt, Arab Rep.",EGY,2015,"Age population, age 02, female",SP.POP.AG02.FE.IN,1274630
"Egypt, Arab Rep.",EGY,2014,"Age population, age 02, female",SP.POP.AG02.FE.IN,1220292
"Egypt, Arab Rep.",EGY,2013,"Age population, age 02, female",SP.POP.AG02.FE.IN,1177675.5
"Egypt, Arab Rep.",EGY,2012,"Age population, age 02, female",SP.POP.AG02.FE.IN,1145005.5
"Egypt, Arab Rep.",EGY,2011,"Age population, age 02, female",SP.POP.AG02.FE.IN,1110264
"Egypt, Arab Rep.",EGY,2010,"Age population, age 02, female",SP.POP.AG02.FE.IN,1081264
"Egypt, Arab Rep.",EGY,2009,"Age population, age 02, female",SP.POP.AG02.FE.IN,1052965.5
"Egypt, Arab Rep.",EGY,2008,"Age population, age 02, female",SP.POP.AG02.FE.IN,1027850
"Egypt, Arab Rep.",EGY,2007,"Age population, age 02, female",SP.POP.AG02.FE.IN,1008180
"Egypt, Arab Rep.",EGY,2006,"Age population, age 02, female",SP.POP.AG02.FE.IN,992610
"Egypt, Arab Rep.",EGY,2005,"Age population, age 02, female",SP.POP.AG02.FE.IN,978630
"Egypt, Arab Rep.",EGY,2004,"Age population, age 02, female",SP.POP.AG02.FE.IN,960932
"Egypt, Arab Rep.",EGY,2003,"Age population, age 02, female",SP.POP.AG02.FE.IN,942337
"Egypt, Arab Rep.",EGY,2002,"Age population, age 02, female",SP.POP.AG02.FE.IN,929949
"Egypt, Arab Rep.",EGY,2001,"Age population, age 02, female",SP.POP.AG02.FE.IN,922001.5
"Egypt, Arab Rep.",EGY,2000,"Age population, age 02, female",SP.POP.AG02.FE.IN,903971
"Egypt, Arab Rep.",EGY,1999,"Age population, age 02, female",SP.POP.AG02.FE.IN,879463
"Egypt, Arab Rep.",EGY,1998,"Age population, age 02, female",SP.POP.AG02.FE.IN,862169.5
"Egypt, Arab Rep.",EGY,1997,"Age population, age 02, female",SP.POP.AG02.FE.IN,855285
"Egypt, Arab Rep.",EGY,1996,"Age population, age 02, female",SP.POP.AG02.FE.IN,855153
"Egypt, Arab Rep.",EGY,1995,"Age population, age 02, female",SP.POP.AG02.FE.IN,859678.5
"Egypt, Arab Rep.",EGY,1994,"Age population, age 02, female",SP.POP.AG02.FE.IN,868229
"Egypt, Arab Rep.",EGY,1993,"Age population, age 02, female",SP.POP.AG02.FE.IN,876703.5
"Egypt, Arab Rep.",EGY,1992,"Age population, age 02, female",SP.POP.AG02.FE.IN,882830
"Egypt, Arab Rep.",EGY,1991,"Age population, age 02, female",SP.POP.AG02.FE.IN,886101.5
"Egypt, Arab Rep.",EGY,1990,"Age population, age 02, female",SP.POP.AG02.FE.IN,879319.5
"Egypt, Arab Rep.",EGY,1989,"Age population, age 02, female",SP.POP.AG02.FE.IN,865416.5
"Egypt, Arab Rep.",EGY,1988,"Age population, age 02, female",SP.POP.AG02.FE.IN,852725
"Egypt, Arab Rep.",EGY,1987,"Age population, age 02, female",SP.POP.AG02.FE.IN,835602
"Egypt, Arab Rep.",EGY,1986,"Age population, age 02, female",SP.POP.AG02.FE.IN,815620
"Egypt, Arab Rep.",EGY,1985,"Age population, age 02, female",SP.POP.AG02.FE.IN,790990
"Egypt, Arab Rep.",EGY,1984,"Age population, age 02, female",SP.POP.AG02.FE.IN,761961.5
"Egypt, Arab Rep.",EGY,1983,"Age population, age 02, female",SP.POP.AG02.FE.IN,740820.5
"Egypt, Arab Rep.",EGY,1982,"Age population, age 02, female",SP.POP.AG02.FE.IN,723331
"Egypt, Arab Rep.",EGY,1981,"Age population, age 02, female",SP.POP.AG02.FE.IN,702991.5
"Egypt, Arab Rep.",EGY,1980,"Age population, age 02, female",SP.POP.AG02.FE.IN,681323.5
"Egypt, Arab Rep.",EGY,1979,"Age population, age 02, female",SP.POP.AG02.FE.IN,660932
"Egypt, Arab Rep.",EGY,1978,"Age population, age 02, female",SP.POP.AG02.FE.IN,640887
"Egypt, Arab Rep.",EGY,1977,"Age population, age 02, female",SP.POP.AG02.FE.IN,619465
"Egypt, Arab Rep.",EGY,1976,"Age population, age 02, female",SP.POP.AG02.FE.IN,600021
"Egypt, Arab Rep.",EGY,1975,"Age population, age 02, female",SP.POP.AG02.FE.IN,585350.5
"Egypt, Arab Rep.",EGY,1974,"Age population, age 02, female",SP.POP.AG02.FE.IN,572134
"Egypt, Arab Rep.",EGY,1973,"Age population, age 02, female",SP.POP.AG02.FE.IN,557611
"Egypt, Arab Rep.",EGY,1972,"Age population, age 02, female",SP.POP.AG02.FE.IN,544801.5
"Egypt, Arab Rep.",EGY,1971,"Age population, age 02, female",SP.POP.AG02.FE.IN,533350
"Egypt, Arab Rep.",EGY,1970,"Age population, age 02, female",SP.POP.AG02.FE.IN,522085
"Egypt, Arab Rep.",EGY,1969,"Age population, age 02, female",SP.POP.AG02.FE.IN,511078
"Egypt, Arab Rep.",EGY,1968,"Age population, age 02, female",SP.POP.AG02.FE.IN,499660
"Egypt, Arab Rep.",EGY,1967,"Age population, age 02, female",SP.POP.AG02.FE.IN,491700.5
"Egypt, Arab Rep.",EGY,1966,"Age population, age 02, female",SP.POP.AG02.FE.IN,486066
"Egypt, Arab Rep.",EGY,1965,"Age population, age 02, female",SP.POP.AG02.FE.IN,477340.5
"Egypt, Arab Rep.",EGY,1964,"Age population, age 02, female",SP.POP.AG02.FE.IN,467542
"Egypt, Arab Rep.",EGY,1963,"Age population, age 02, female",SP.POP.AG02.FE.IN,458141
"Egypt, Arab Rep.",EGY,1962,"Age population, age 02, female",SP.POP.AG02.FE.IN,449210
"Egypt, Arab Rep.",EGY,1961,"Age population, age 02, female",SP.POP.AG02.FE.IN,441439
"Egypt, Arab Rep.",EGY,1960,"Age population, age 02, female",SP.POP.AG02.FE.IN,434764
"Egypt, Arab Rep.",EGY,2023,"Age population, age 02, male",SP.POP.AG02.MA.IN,1197813.5
"Egypt, Arab Rep.",EGY,2022,"Age population, age 02, male",SP.POP.AG02.MA.IN,1207832.5
"Egypt, Arab Rep.",EGY,2021,"Age population, age 02, male",SP.POP.AG02.MA.IN,1228510.5
"Egypt, Arab Rep.",EGY,2020,"Age population, age 02, male",SP.POP.AG02.MA.IN,1304709
"Egypt, Arab Rep.",EGY,2019,"Age population, age 02, male",SP.POP.AG02.MA.IN,1357352
"Egypt, Arab Rep.",EGY,2018,"Age population, age 02, male",SP.POP.AG02.MA.IN,1380376.5
"Egypt, Arab Rep.",EGY,2017,"Age population, age 02, male",SP.POP.AG02.MA.IN,1393195.5
"Egypt, Arab Rep.",EGY,2016,"Age population, age 02, male",SP.POP.AG02.MA.IN,1372600
"Egypt, Arab Rep.",EGY,2015,"Age population, age 02, male",SP.POP.AG02.MA.IN,1335291.5
"Egypt, Arab Rep.",EGY,2014,"Age population, age 02, male",SP.POP.AG02.MA.IN,1280316.5
"Egypt, Arab Rep.",EGY,2013,"Age population, age 02, male",SP.POP.AG02.MA.IN,1237959.5
"Egypt, Arab Rep.",EGY,2012,"Age population, age 02, male",SP.POP.AG02.MA.IN,1205527
"Egypt, Arab Rep.",EGY,2011,"Age population, age 02, male",SP.POP.AG02.MA.IN,1168957
"Egypt, Arab Rep.",EGY,2010,"Age population, age 02, male",SP.POP.AG02.MA.IN,1136311
"Egypt, Arab Rep.",EGY,2009,"Age population, age 02, male",SP.POP.AG02.MA.IN,1104025.5
"Egypt, Arab Rep.",EGY,2008,"Age population, age 02, male",SP.POP.AG02.MA.IN,1074722
"Egypt, Arab Rep.",EGY,2007,"Age population, age 02, male",SP.POP.AG02.MA.IN,1051576.5
"Egypt, Arab Rep.",EGY,2006,"Age population, age 02, male",SP.POP.AG02.MA.IN,1034644.5
"Egypt, Arab Rep.",EGY,2005,"Age population, age 02, male",SP.POP.AG02.MA.IN,1022828
"Egypt, Arab Rep.",EGY,2004,"Age population, age 02, male",SP.POP.AG02.MA.IN,1009150.5
"Egypt, Arab Rep.",EGY,2003,"Age population, age 02, male",SP.POP.AG02.MA.IN,993422.5
"Egypt, Arab Rep.",EGY,2002,"Age population, age 02, male",SP.POP.AG02.MA.IN,982144
"Egypt, Arab Rep.",EGY,2001,"Age population, age 02, male",SP.POP.AG02.MA.IN,974606.5
"Egypt, Arab Rep.",EGY,2000,"Age population, age 02, male",SP.POP.AG02.MA.IN,956390
"Egypt, Arab Rep.",EGY,1999,"Age population, age 02, male",SP.POP.AG02.MA.IN,932031
"Egypt, Arab Rep.",EGY,1998,"Age population, age 02, male",SP.POP.AG02.MA.IN,916529.5
"Egypt, Arab Rep.",EGY,1997,"Age population, age 02, male",SP.POP.AG02.MA.IN,911426.5
"Egypt, Arab Rep.",EGY,1996,"Age population, age 02, male",SP.POP.AG02.MA.IN,913318.5
"Egypt, Arab Rep.",EGY,1995,"Age population, age 02, male",SP.POP.AG02.MA.IN,918898.5
"Egypt, Arab Rep.",EGY,1994,"Age population, age 02, male",SP.POP.AG02.MA.IN,926500
"Egypt, Arab Rep.",EGY,1993,"Age population, age 02, male",SP.POP.AG02.MA.IN,933195.5
"Egypt, Arab Rep.",EGY,1992,"Age population, age 02, male",SP.POP.AG02.MA.IN,937021.5
"Egypt, Arab Rep.",EGY,1991,"Age population, age 02, male",SP.POP.AG02.MA.IN,938380
"Egypt, Arab Rep.",EGY,1990,"Age population, age 02, male",SP.POP.AG02.MA.IN,928752
"Egypt, Arab Rep.",EGY,1989,"Age population, age 02, male",SP.POP.AG02.MA.IN,911185
"Egypt, Arab Rep.",EGY,1988,"Age population, age 02, male",SP.POP.AG02.MA.IN,897216
"Egypt, Arab Rep.",EGY,1987,"Age population, age 02, male",SP.POP.AG02.MA.IN,882348.5
"Egypt, Arab Rep.",EGY,1986,"Age population, age 02, male",SP.POP.AG02.MA.IN,864219
"Egypt, Arab Rep.",EGY,1985,"Age population, age 02, male",SP.POP.AG02.MA.IN,838933.5
"Egypt, Arab Rep.",EGY,1984,"Age population, age 02, male",SP.POP.AG02.MA.IN,808874
"Egypt, Arab Rep.",EGY,1983,"Age population, age 02, male",SP.POP.AG02.MA.IN,787644
"Egypt, Arab Rep.",EGY,1982,"Age population, age 02, male",SP.POP.AG02.MA.IN,770219
"Egypt, Arab Rep.",EGY,1981,"Age population, age 02, male",SP.POP.AG02.MA.IN,749929.5
"Egypt, Arab Rep.",EGY,1980,"Age population, age 02, male",SP.POP.AG02.MA.IN,729018.5
"Egypt, Arab Rep.",EGY,1979,"Age population, age 02, male",SP.POP.AG02.MA.IN,708820
"Egypt, Arab Rep.",EGY,1978,"Age population, age 02, male",SP.POP.AG02.MA.IN,688033.5
"Egypt, Arab Rep.",EGY,1977,"Age population, age 02, male",SP.POP.AG02.MA.IN,665656.5
"Egypt, Arab Rep.",EGY,1976,"Age population, age 02, male",SP.POP.AG02.MA.IN,645452.5
"Egypt, Arab Rep.",EGY,1975,"Age population, age 02, male",SP.POP.AG02.MA.IN,630468
"Egypt, Arab Rep.",EGY,1974,"Age population, age 02, male",SP.POP.AG02.MA.IN,617028.5
"Egypt, Arab Rep.",EGY,1973,"Age population, age 02, male",SP.POP.AG02.MA.IN,601868.5
"Egypt, Arab Rep.",EGY,1972,"Age population, age 02, male",SP.POP.AG02.MA.IN,588182
"Egypt, Arab Rep.",EGY,1971,"Age population, age 02, male",SP.POP.AG02.MA.IN,575607
"Egypt, Arab Rep.",EGY,1970,"Age population, age 02, male",SP.POP.AG02.MA.IN,562908
"Egypt, Arab Rep.",EGY,1969,"Age population, age 02, male",SP.POP.AG02.MA.IN,550491.5
"Egypt, Arab Rep.",EGY,1968,"Age population, age 02, male",SP.POP.AG02.MA.IN,537777.5
"Egypt, Arab Rep.",EGY,1967,"Age population, age 02, male",SP.POP.AG02.MA.IN,528830
"Egypt, Arab Rep.",EGY,1966,"Age population, age 02, male",SP.POP.AG02.MA.IN,522315
"Egypt, Arab Rep.",EGY,1965,"Age population, age 02, male",SP.POP.AG02.MA.IN,512569.5
"Egypt, Arab Rep.",EGY,1964,"Age population, age 02, male",SP.POP.AG02.MA.IN,501817.5
"Egypt, Arab Rep.",EGY,1963,"Age population, age 02, male",SP.POP.AG02.MA.IN,491349.5
"Egypt, Arab Rep.",EGY,1962,"Age population, age 02, male",SP.POP.AG02.MA.IN,481201
"Egypt, Arab Rep.",EGY,1961,"Age population, age 02, male",SP.POP.AG02.MA.IN,472450
"Egypt, Arab Rep.",EGY,1960,"Age population, age 02, male",SP.POP.AG02.MA.IN,465254
"Egypt, Arab Rep.",EGY,2023,"Age population, age 03, female",SP.POP.AG03.FE.IN,1150094.5
"Egypt, Arab Rep.",EGY,2022,"Age population, age 03, female",SP.POP.AG03.FE.IN,1169759.5
"Egypt, Arab Rep.",EGY,2021,"Age population, age 03, female",SP.POP.AG03.FE.IN,1243462.5
"Egypt, Arab Rep.",EGY,2020,"Age population, age 03, female",SP.POP.AG03.FE.IN,1294900
"Egypt, Arab Rep.",EGY,2019,"Age population, age 03, female",SP.POP.AG03.FE.IN,1317743.5
"Egypt, Arab Rep.",EGY,2018,"Age population, age 03, female",SP.POP.AG03.FE.IN,1329583.5
"Egypt, Arab Rep.",EGY,2017,"Age population, age 03, female",SP.POP.AG03.FE.IN,1309457.5
"Egypt, Arab Rep.",EGY,2016,"Age population, age 03, female",SP.POP.AG03.FE.IN,1273231.5
"Egypt, Arab Rep.",EGY,2015,"Age population, age 03, female",SP.POP.AG03.FE.IN,1218858
"Egypt, Arab Rep.",EGY,2014,"Age population, age 03, female",SP.POP.AG03.FE.IN,1176894
"Egypt, Arab Rep.",EGY,2013,"Age population, age 03, female",SP.POP.AG03.FE.IN,1144363
"Egypt, Arab Rep.",EGY,2012,"Age population, age 03, female",SP.POP.AG03.FE.IN,1109598.5
"Egypt, Arab Rep.",EGY,2011,"Age population, age 03, female",SP.POP.AG03.FE.IN,1080242
"Egypt, Arab Rep.",EGY,2010,"Age population, age 03, female",SP.POP.AG03.FE.IN,1051301
"Egypt, Arab Rep.",EGY,2009,"Age population, age 03, female",SP.POP.AG03.FE.IN,1026159.5
"Egypt, Arab Rep.",EGY,2008,"Age population, age 03, female",SP.POP.AG03.FE.IN,1006457
"Egypt, Arab Rep.",EGY,2007,"Age population, age 03, female",SP.POP.AG03.FE.IN,990973.5
"Egypt, Arab Rep.",EGY,2006,"Age population, age 03, female",SP.POP.AG03.FE.IN,977183
"Egypt, Arab Rep.",EGY,2005,"Age population, age 03, female",SP.POP.AG03.FE.IN,959634
"Egypt, Arab Rep.",EGY,2004,"Age population, age 03, female",SP.POP.AG03.FE.IN,941073
"Egypt, Arab Rep.",EGY,2003,"Age population, age 03, female",SP.POP.AG03.FE.IN,928649.5
"Egypt, Arab Rep.",EGY,2002,"Age population, age 03, female",SP.POP.AG03.FE.IN,920591
"Egypt, Arab Rep.",EGY,2001,"Age population, age 03, female",SP.POP.AG03.FE.IN,902497
"Egypt, Arab Rep.",EGY,2000,"Age population, age 03, female",SP.POP.AG03.FE.IN,877941
"Egypt, Arab Rep.",EGY,1999,"Age population, age 03, female",SP.POP.AG03.FE.IN,860623.5
"Egypt, Arab Rep.",EGY,1998,"Age population, age 03, female",SP.POP.AG03.FE.IN,853474.5
"Egypt, Arab Rep.",EGY,1997,"Age population, age 03, female",SP.POP.AG03.FE.IN,852949
"Egypt, Arab Rep.",EGY,1996,"Age population, age 03, female",SP.POP.AG03.FE.IN,857270
"Egypt, Arab Rep.",EGY,1995,"Age population, age 03, female",SP.POP.AG03.FE.IN,865576.5
"Egypt, Arab Rep.",EGY,1994,"Age population, age 03, female",SP.POP.AG03.FE.IN,873785.5
"Egypt, Arab Rep.",EGY,1993,"Age population, age 03, female",SP.POP.AG03.FE.IN,879822
"Egypt, Arab Rep.",EGY,1992,"Age population, age 03, female",SP.POP.AG03.FE.IN,882803.5
"Egypt, Arab Rep.",EGY,1991,"Age population, age 03, female",SP.POP.AG03.FE.IN,876316
"Egypt, Arab Rep.",EGY,1990,"Age population, age 03, female",SP.POP.AG03.FE.IN,862288.5
"Egypt, Arab Rep.",EGY,1989,"Age population, age 03, female",SP.POP.AG03.FE.IN,848704
"Egypt, Arab Rep.",EGY,1988,"Age population, age 03, female",SP.POP.AG03.FE.IN,831252.5
"Egypt, Arab Rep.",EGY,1987,"Age population, age 03, female",SP.POP.AG03.FE.IN,810833
"Egypt, Arab Rep.",EGY,1986,"Age population, age 03, female",SP.POP.AG03.FE.IN,785978.5
"Egypt, Arab Rep.",EGY,1985,"Age population, age 03, female",SP.POP.AG03.FE.IN,756781.5
"Egypt, Arab Rep.",EGY,1984,"Age population, age 03, female",SP.POP.AG03.FE.IN,735171
